pos1,pos2,nbreak_per_haploid_genome,chrom,rilname
12028686,12028686,2,IV,QG3463
12328927,12328927,2,IV,QG3463
551333,1203985,2,IV,QG3464
1596498,1691594,2,IV,QG3464
1596498,2008169,2,IV,QG3465
11978983,11979298,2,IV,QG3465
12248067,12249548,2,IV,QG3465
727494,727494,2,IV,QG3467
3082454,3130851,2,IV,QG3467
11362703,11363887,2,IV,QG3467
12440628,12446927,2,IV,QG3467
1505800,1517683,2,IV,QG3468
2114271,2404420,2,IV,QG3468
11447983,11447983,2,IV,QG3468
11862255,11874861,2,IV,QG3468
940427,940631,2,IV,QG3469
551333,1203985,2,IV,QG3470
1596564,2008169,2,IV,QG3470
11062830,11105169,2,IV,QG3470
11628304,11631282,2,IV,QG3472
2141679,2299103,2,IV,QG3473
11330779,11337834,2,IV,QG3473
12322196,12578880,2,IV,QG3473
545752,1259670,2,IV,QG3474
1596498,2438944,2,IV,QG3474
10788482,10862827,2,IV,QG3474
10956397,10990693,2,IV,QG3474
1596498,1691594,2,IV,QG3477
2421397,2421397,2,IV,QG3477
11077952,11088250,2,IV,QG3477
12270583,12270583,2,IV,QG3477
1511979,1511979,2,IV,QG3479
2879427,2879427,2,IV,QG3479
11400620,11416262,2,IV,QG3479
368925,368925,2,IV,QG3480
865380,865380,2,IV,QG3480
1596498,2438944,2,IV,QG3480
11668480,11737196,2,IV,QG3480
12322196,12578880,2,IV,QG3480
717379,723932,2,IV,QG3481
2141679,2299103,2,IV,QG3481
1203447,2008169,2,IV,QG3483
11649286,11649286,2,IV,QG3483
13108157,13108233,2,IV,QG3483
8636406,8636461,2,IV,QG3485
11045353,11062676,2,IV,QG3485
1324889,1691594,2,IV,QG3488
1992998,2110577,2,IV,QG3488
2440735,2440735,2,IV,QG3488
12616788,12627212,2,IV,QG3488
1703505,1703629,2,IV,QG3489
1866115,1992847,2,IV,QG3489
2141679,2299103,2,IV,QG3489
4109003,4109021,2,IV,QG3489
11925545,12184621,2,IV,QG3489
1172898,1318983,2,IV,QG3491
2160349,2233825,2,IV,QG3491
2305188,2309902,2,IV,QG3491
11051726,11102572,2,IV,QG3491
12093178,12106164,2,IV,QG3491
1172898,1203985,2,IV,QG3492
1389875,1389884,2,IV,QG3492
2490389,2499480,2,IV,QG3492
2870191,2912119,2,IV,QG3492
11862694,11866692,2,IV,QG3492
751820,751820,2,IV,QG3493
2341425,2344212,2,IV,QG3493
2819832,2819832,2,IV,QG3493
8842454,9122308,2,IV,QG3493
10926914,10929556,2,IV,QG3493
12908739,12909012,2,IV,QG3493
545752,1259670,2,IV,QG3494
1334345,1353335,2,IV,QG3494
1596498,2438944,2,IV,QG3494
2654282,2676303,2,IV,QG3494
12331482,12332149,2,IV,QG3494
2113397,2404637,2,IV,QG3495
2490457,2541398,2,IV,QG3495
11564176,11574094,2,IV,QG3495
12555135,12559364,2,IV,QG3495
1591807,1591807,2,IV,QG3499
2110721,2110721,1,IV,QG3499
2160349,2233825,1,IV,QG3499
353246,396660,2,IV,QG3500
2102250,2102250,2,IV,QG3500
2234717,2280427,2,IV,QG3500
11454070,11456904,2,IV,QG3500
2141679,2299103,2,IV,QG3502
12485834,12500340,2,IV,QG3502
2311989,2399343,2,IV,QG3506
3246060,3246233,2,IV,QG3506
10989396,11044925,2,IV,QG3507
11947399,11947399,2,IV,QG3507
610515,610674,2,IV,QG3508
2490091,2592002,2,IV,QG3508
3054362,3054370,2,IV,QG3508
11881893,11966448,2,IV,QG3508
1203447,2008169,2,IV,QG3509
2745580,2834838,2,IV,QG3509
9814947,9815018,2,IV,QG3509
12582438,12588367,2,IV,QG3509
678524,716295,2,IV,QG3510
1596498,2438944,2,IV,QG3510
2654282,2676303,2,IV,QG3510
1462917,1539913,2,IV,QG3511
1587094,1599219,2,IV,QG3511
1874874,1906103,2,IV,QG3511
3621418,3635337,2,IV,QG3511
12112408,12112408,2,IV,QG3511
1541787,1683914,2,V,QG3086
13658623,13662827,2,V,QG3087
1708028,4301442,2,V,QG3089
11139840,11139935,2,V,QG3089
12626752,12627693,2,V,QG3089
12697971,12697983,2,V,QG3089
13384553,13384553,2,V,QG3089
957928,1708301,1,V,QG3090
2159581,2159581,1,V,QG3090
12697971,12698145,2,V,QG3090
1541787,1683914,2,V,QG3091
1708028,4617207,2,V,QG3091
11551539,11648941,2,V,QG3091
12292034,12384373,2,V,QG3091
12887765,12922584,2,V,QG3091
14351696,14351696,2,V,QG3091
1077377,1077377,2,V,QG3092
1708028,4617207,2,V,QG3092
13038129,13045354,2,V,QG3092
13637522,13637522,2,V,QG3092
10923207,10923274,2,V,QG3093
1444596,1490184,2,V,QG3094
1708044,4339688,2,V,QG3094
13821636,14344390,2,V,QG3094
702419,702419,2,V,QG3095
12600323,12600323,2,V,QG3095
14013223,14013246,2,V,QG3095
14092278,14092281,2,V,QG3095
14317128,14317128,2,V,QG3095
14348440,14348440,2,V,QG3095
1039308,1039633,2,V,QG3096
2147952,2150950,2,V,QG3096
11684429,11684676,2,V,QG3096
14462874,14462874,2,V,QG3096
14871491,14871491,2,V,QG3096
858566,858566,2,V,QG3097
1708028,4617108,2,V,QG3097
13506552,13635544,2,V,QG3097
13813338,13818625,2,V,QG3097
957928,1708292,2,V,QG3100
12182132,12185724,2,V,QG3100
954170,968381,2,V,QG3101
4657724,4657835,2,V,QG3101
4719778,4719778,2,V,QG3101
5245156,5245156,2,V,QG3101
14168014,14168014,2,V,QG3101
14798763,14804697,2,V,QG3101
1732327,1732327,2,V,QG3102
13506552,13515489,2,V,QG3102
13799446,13971968,2,V,QG3102
14028042,14028042,2,V,QG3102
1444596,1490184,2,V,QG3103
1772372,1772372,2,V,QG3103
10341094,10363164,2,V,QG3103
11987836,12003230,2,V,QG3103
12865311,12865382,1,V,QG3103
12874722,12874756,1,V,QG3103
12944878,12944890,2,V,QG3103
13917958,13927371,2,V,QG3103
14199766,14780962,1,V,QG3103
13019095,13022965,2,V,QG3104
952292,968930,2,V,QG3105
1117339,1131370,2,V,QG3105
1541787,1683914,2,V,QG3105
4657657,4663949,2,V,QG3105
4842072,4849070,2,V,QG3105
5284785,5291737,2,V,QG3105
13489316,13528364,2,V,QG3105
13818625,13818625,2,V,QG3105
954170,968917,2,V,QG3106
9493889,9619144,2,V,QG3106
13792497,13792551,2,V,QG3106
13799067,13972049,2,V,QG3106
957928,1708301,2,V,QG3107
1707966,4617108,2,V,QG3109
4657268,4663893,2,V,QG3109
5135161,5135431,2,V,QG3109
5284785,5303581,2,V,QG3109
11454222,11454514,2,V,QG3109
12520413,12603383,2,V,QG3109
12711768,12830786,2,V,QG3109
13553307,13553310,2,V,QG3109
14050525,14056310,2,V,QG3109
908059,908059,2,V,QG3110
1752263,1753755,2,V,QG3110
12274462,12335957,2,V,QG3110
13405089,13405131,2,V,QG3110
954238,1708292,2,V,QG3111
13136518,13144575,2,V,QG3111
14200090,14781205,2,V,QG3111
608787,608787,2,V,QG3112
1091161,1091211,2,V,QG3112
13799458,13972008,2,V,QG3112
14092128,14092161,2,V,QG3112
690863,690863,2,V,QG3113
8592725,8592725,2,V,QG3113
14268324,14281984,2,V,QG3114
715245,1708253,2,V,QG3115
1886331,1887520,2,V,QG3115
11580674,11580762,2,V,QG3115
11843876,11987327,2,V,QG3115
13038355,13045256,2,V,QG3115
715245,950148,2,V,QG3116
10787816,10983236,2,V,QG3116
11987704,12003230,2,V,QG3116
13823956,13823978,2,V,QG3116
14165065,14166951,2,V,QG3116
14199766,14777939,2,V,QG3116
1708028,4617207,2,V,QG3117
13824681,13836509,2,V,QG3117
1542839,1683914,2,V,QG3118
11507065,11507182,2,V,QG3118
13039001,13050575,2,V,QG3118
1708028,4617207,2,V,QG3119
14199766,14777939,2,V,QG3119
14506646,14507716,2,V,QG3120
957928,1708301,2,V,QG3121
3068047,3068047,2,V,QG3122
9701849,9935220,2,V,QG3122
12914272,12914401,2,V,QG3122
14226494,14226497,2,V,QG3122
10505220,10505220,2,V,QG3123
12386555,12500458,2,V,QG3123
13145309,13433523,2,V,QG3123
13846694,13846694,2,V,QG3123
14196895,14197072,2,V,QG3123
1708028,4617207,2,V,QG3124
12711768,12776970,2,V,QG3124
13405858,13405929,2,V,QG3124
2710643,2710643,2,V,QG3125
9815675,9815675,2,V,QG3125
12525301,12528859,2,V,QG3125
13799446,13972049,2,V,QG3125
1441098,1441172,2,V,QG3126
2882549,2882746,2,V,QG3126
9199455,9458097,2,V,QG3126
13850013,13850013,2,V,QG3126
957928,1708301,2,V,QG3127
7153287,7153477,2,V,QG3127
13821636,14344390,2,V,QG3127
1708028,4617207,2,V,QG3128
1541787,1683914,2,V,QG3129
1708028,4301442,2,V,QG3129
656404,656404,2,V,QG3130
1338222,1417281,2,V,QG3130
1541787,1683914,2,V,QG3130
14058970,14061400,2,V,QG3130
1444596,1490184,2,V,QG3132
11430379,11456039,2,V,QG3134
13319667,13319726,2,V,QG3134
13446858,13464543,2,V,QG3134
715245,950148,2,V,QG3135
1812927,1812927,2,V,QG3135
1160676,1160676,2,V,QG3136
1708028,4617207,2,V,QG3136
13410497,13410554,2,V,QG3136
10774295,10776050,2,V,QG3137
13821636,14344390,2,V,QG3137
1207586,1207595,1,V,QG3138
1878591,1885354,1,V,QG3138
2147952,2150950,2,V,QG3138
12711768,12776970,2,V,QG3138
14741807,14741807,2,V,QG3138
1708028,4617207,2,V,QG3139
13489316,13528364,2,V,QG3139
14227111,14227122,2,V,QG3139
957928,1708301,2,V,QG3140
1708028,4301442,2,V,QG3140
11442671,11442671,2,V,QG3140
11620695,11620695,2,V,QG3140
957928,1708301,2,V,QG3141
1963241,1963716,2,V,QG3141
12274462,12292800,2,V,QG3141
13146014,13157807,2,V,QG3141
13779570,13779575,2,V,QG3141
608787,608787,2,V,QG3142
1151588,1151608,2,V,QG3142
2286846,2288299,2,V,QG3142
12041524,12212263,2,V,QG3142
13051527,13117980,2,V,QG3142
13821636,14344390,2,V,QG3142
10458377,10603994,2,V,QG3143
1159579,1194030,2,V,QG3144
1322653,1322653,2,V,QG3144
2449201,2458209,2,V,QG3144
2481864,2517085,2,V,QG3144
14671369,14671369,2,V,QG3144
1972809,2003411,2,V,QG3145
2229556,2235071,2,V,QG3145
8847124,8847436,2,V,QG3145
12734891,12858667,2,V,QG3145
12995199,13009144,2,V,QG3145
13389163,13389180,2,V,QG3145
1647107,1647107,2,V,QG3146
2382205,2382399,2,V,QG3146
10287493,10287493,2,V,QG3147
13714831,13717413,2,V,QG3147
13761405,13767706,2,V,QG3147
14199766,14230164,2,V,QG3147
1600451,1600451,2,V,QG3148
1967108,1967108,2,V,QG3148
5385955,5386285,2,V,QG3148
12319305,12935756,2,V,QG3148
1824811,1825184,2,V,QG3149
14098812,14119665,2,V,QG3149
14264563,14265002,2,V,QG3149
14281974,14777939,2,V,QG3149
7132481,7132659,2,V,QG3150
11123352,11139622,2,V,QG3150
12094694,12094699,2,V,QG3150
13614943,13615197,2,V,QG3150
2141233,2157744,2,V,QG3151
10811985,10812637,2,V,QG3151
13290465,13290465,2,V,QG3151
13569622,13569953,2,V,QG3151
14137048,14137048,2,V,QG3151
1012981,1012997,2,V,QG3152
11976684,11976898,2,V,QG3152
12043015,12043180,2,V,QG3152
1489806,1489806,2,V,QG3153
12041524,12175528,2,V,QG3153
13145309,13433546,2,V,QG3153
14196895,14206521,2,V,QG3153
14303277,14548585,2,V,QG3153
1846703,1849111,2,V,QG3154
12319305,12935756,2,V,QG3154
13313207,13384833,2,V,QG3154
13723617,13723617,2,V,QG3154
13313207,13384833,2,V,QG3155
3674789,3674789,2,V,QG3156
8544462,8544613,2,V,QG3156
12350280,12350280,2,V,QG3157
13869970,13869970,2,V,QG3157
14028970,14028974,1,V,QG3157
14120049,14134090,1,V,QG3157
14147025,14173616,1,V,QG3157
14268585,14281984,1,V,QG3157
14281974,14777939,1,V,QG3157
745763,770014,2,V,QG3158
1022364,1022364,1,V,QG3158
4301464,4339957,1,V,QG3158
11589930,11760081,2,V,QG3158
13169079,13169079,2,V,QG3158
2277016,2277172,2,V,QG3159
12262811,12504411,2,V,QG3159
13459825,13472013,2,V,QG3159
14576914,14628554,2,V,QG3159
12974442,12985845,2,V,QG3160
11844930,11846023,2,V,QG3161
13204965,13385631,2,V,QG3161
13901592,13901592,2,V,QG3162
14576914,14628554,2,V,QG3162
12064218,12064275,2,V,QG3163
12711768,12858667,2,V,QG3163
13660711,13701329,2,V,QG3163
14513341,14522950,2,V,QG3163
680571,703312,2,V,QG3164
2131580,2131580,2,V,QG3164
2203265,2203265,2,V,QG3164
11368489,11368489,2,V,QG3164
11145051,11145051,2,V,QG3166
13442508,13550850,2,V,QG3166
14147025,14173616,2,V,QG3166
14436781,14436911,2,V,QG3166
1852276,1852276,2,V,QG3167
12319305,12935756,2,V,QG3167
14038126,14038126,2,V,QG3167
3257448,3263081,2,V,QG3168
13204965,13418326,2,V,QG3168
14236513,14236895,2,V,QG3168
607388,611685,2,V,QG3169
2459071,2459080,2,V,QG3169
13930736,13931494,2,V,QG3169
12734891,12858667,2,V,QG3170
13087589,13092839,2,V,QG3170
13653164,13653201,2,V,QG3171
3361301,3361382,2,V,QG3172
9735550,9757865,2,V,QG3172
10262704,10275752,2,V,QG3172
11811526,11811526,2,V,QG3172
11839573,11843667,2,V,QG3172
12559249,12559635,2,V,QG3172
13459825,13472013,2,V,QG3172
13489316,13528364,2,V,QG3172
13802505,13809177,2,V,QG3172
14147025,14173616,2,V,QG3172
1713334,1727707,2,V,QG3173
2546707,2546729,2,V,QG3173
13901592,13901592,2,V,QG3173
14166720,14173616,2,V,QG3173
2408580,2408717,2,V,QG3174
1094099,1094650,2,V,QG3175
13964254,13964254,2,V,QG3175
13072846,13074318,2,V,QG3176
1913376,1930417,2,V,QG3177
7368360,7368361,2,V,QG3177
12643756,12643795,2,V,QG3177
880181,880368,2,V,QG3178
1620913,1620913,2,V,QG3178
13145309,13177391,2,V,QG3178
13660711,13662732,2,V,QG3178
3911054,3914002,2,V,QG3179
14912081,14912561,2,V,QG3180
9158832,9158994,2,V,QG3181
11148607,11148624,2,V,QG3181
13629315,13629459,2,V,QG3181
949503,950150,2,V,QG3182
2242020,2242020,2,V,QG3182
3668308,3668308,2,V,QG3182
4366940,4657294,2,V,QG3182
12995199,13009144,2,V,QG3182
13728653,13744641,2,V,QG3182
5334874,5335833,2,V,QG3183
12319305,12935756,2,V,QG3183
14244898,14245730,1,V,QG3183
14303277,14548585,1,V,QG3183
11145602,11366365,2,V,QG3185
12711768,12858667,2,V,QG3185
12989509,13003426,2,V,QG3185
13037311,13042301,2,V,QG3185
13266784,13266879,2,V,QG3185
13843061,13843381,2,V,QG3185
14157519,14158570,2,V,QG3185
14217064,14217064,2,V,QG3185
14671369,14671369,2,V,QG3185
949503,950150,2,V,QG3186
3571546,3571546,2,V,QG3186
12520413,12577388,2,V,QG3186
13459825,13472013,2,V,QG3186
13646274,13646319,2,V,QG3186
9059192,9090959,2,V,QG3187
1506775,1506775,2,V,QG3188
11589930,11697459,2,V,QG3188
1280949,1282033,2,V,QG3193
2150953,2150953,2,V,QG3193
11801936,11817605,2,V,QG3193
5829268,5846147,2,V,QG3194
13442508,13550850,2,V,QG3194
14098812,14119665,2,V,QG3194
14150836,14150836,2,V,QG3194
14219157,14219157,2,V,QG3194
8565706,8565706,2,V,QG3196
12041524,12175528,2,V,QG3196
13402171,13418326,2,V,QG3196
13785334,13786166,2,V,QG3196
13824681,13839364,2,V,QG3196
848729,848750,2,V,QG3197
1141751,1142692,2,V,QG3197
3272783,3273318,2,V,QG3197
13087589,13092839,2,V,QG3197
13204965,13385631,2,V,QG3197
2413420,2413551,2,V,QG3198
7703389,7703530,1,V,QG3198
7818837,7818877,1,V,QG3198
11569585,11570523,2,V,QG3198
13505106,13505293,1,V,QG3198
13759298,13759328,1,V,QG3198
1821225,1821225,2,V,QG3199
1968109,1971152,2,V,QG3199
6049408,6049471,2,V,QG3199
11008171,11008195,2,V,QG3199
12262811,12504411,2,V,QG3199
12734891,12858667,2,V,QG3199
2905964,2905970,2,V,QG3200
4476450,4504726,2,V,QG3200
5173691,5195744,2,V,QG3200
5227656,5245182,2,V,QG3200
11589930,11760081,2,V,QG3200
12319305,12935756,2,V,QG3200
13313207,13384833,2,V,QG3200
14303539,14303539,2,V,QG3200
12041524,12175528,2,V,QG3201
13891574,13892032,2,V,QG3201
1734332,1742205,1,V,QG3202
1841667,1860899,1,V,QG3202
1913376,1930417,1,V,QG3202
3481509,3484220,1,V,QG3202
14281974,14777939,2,V,QG3202
1846703,1849111,2,V,QG3203
10391714,10407584,2,V,QG3203
14303277,14548585,2,V,QG3203
1837349,1844938,2,V,QG3205
13122543,13122563,2,V,QG3205
13786271,13786382,2,V,QG3205
14199766,14777939,2,V,QG3205
1708028,4617207,2,V,QG3206
12292034,12384373,2,V,QG3206
13282610,13289716,2,V,QG3206
13505898,13528364,1,V,QG3206
13747537,13747537,1,V,QG3206
908059,908059,2,V,QG3207
4623611,4639678,2,V,QG3207
13031146,13031453,2,V,QG3207
13149698,13149906,2,V,QG3207
13578502,13581660,2,V,QG3207
14199766,14777939,2,V,QG3207
10343448,10343448,2,V,QG3208
13590079,13590079,2,V,QG3208
13821636,14344390,2,V,QG3208
1541787,1683914,2,V,QG3209
1963241,1963716,2,V,QG3209
12650970,12651561,1,V,QG3209
12777344,12830786,1,V,QG3209
13445343,13462361,1,V,QG3209
13821636,14344390,1,V,QG3209
14562992,14562992,1,V,QG3209
13976853,13988889,2,V,QG3211
14268585,14281984,2,V,QG3211
13158462,13175229,2,V,QG3212
13821636,14344390,2,V,QG3212
1444303,1444338,2,V,QG3213
1708028,4617207,2,V,QG3213
4657230,4664031,2,V,QG3213
4991030,4991141,2,V,QG3213
5284785,5291688,2,V,QG3213
12309402,12316760,2,V,QG3213
12626752,12626752,2,V,QG3213
12777344,12830786,2,V,QG3213
13170452,13170452,2,V,QG3213
13230783,13230783,2,V,QG3213
1708028,4617207,1,V,QG3214
4639677,4657294,1,V,QG3214
5126433,5126516,1,V,QG3214
5245189,5245189,1,V,QG3214
8056278,8056278,2,V,QG3214
11851892,11851902,2,V,QG3214
13145309,13433546,2,V,QG3214
14148819,14158672,2,V,QG3214
14809375,14809375,2,V,QG3214
957928,1708301,2,V,QG3215
1940995,1940995,2,V,QG3215
2241880,2248353,2,V,QG3215
11843876,11987565,2,V,QG3215
13233650,13244909,2,V,QG3215
13559588,13559702,2,V,QG3215
14019670,14025885,2,V,QG3215
526721,672380,2,V,QG3217
13505898,13528364,2,V,QG3217
14268585,14281984,2,V,QG3217
14344395,14344395,2,V,QG3217
1541787,1683914,2,V,QG3219
13473239,13484215,2,V,QG3219
13795447,13795447,2,V,QG3219
11649139,11708814,2,V,QG3220
14291785,14291840,2,V,QG3220
715245,950148,2,V,QG3221
13122543,13122563,2,V,QG3221
13505898,13635544,2,V,QG3221
13994114,13994141,2,V,QG3221
14199766,14777939,2,V,QG3221
12586292,12586292,2,V,QG3222
10462260,10467025,2,V,QG3223
12386555,12728613,2,V,QG3223
1708028,4617207,2,V,QG3224
12697971,12698145,2,V,QG3224
1708028,4617207,2,V,QG3225
11537953,11538004,2,V,QG3225
12386555,12499950,2,V,QG3225
13146014,13157807,2,V,QG3225
13821636,14344390,2,V,QG3225
803547,803631,2,V,QG3226
1541787,1683914,2,V,QG3226
11954868,12175528,2,V,QG3227
13799446,13972049,2,V,QG3227
14199766,14777939,2,V,QG3227
11110229,11123131,2,V,QG3230
13019095,13022965,2,V,QG3230
13821636,14344390,2,V,QG3230
13158462,13175229,2,V,QG3231
13473239,13484215,2,V,QG3231
13795447,13795447,2,V,QG3231
14216801,14216801,2,V,QG3231
889486,889486,2,V,QG3232
942266,942266,2,V,QG3232
5494877,5494880,2,V,QG3232
13785334,13785903,2,V,QG3233
13590643,13717413,2,V,QG3234
14268585,14281984,2,V,QG3234
957928,1708301,2,V,QG3235
1708028,4301442,2,V,QG3235
12595287,12595287,2,V,QG3235
580752,580756,2,V,QG3236
7645469,7936225,2,V,QG3236
13590643,13717413,2,V,QG3236
6895703,6895748,2,V,QG3237
12737244,12737244,2,V,QG3237
13783559,13783684,2,V,QG3237
11719541,11719541,2,V,QG3238
13813570,13818625,2,V,QG3238
13917909,13927512,2,V,QG3238
4107604,4107604,2,V,QG3239
11691545,11734314,2,V,QG3239
11843876,11987565,2,V,QG3239
13029982,13029988,2,V,QG3239
14325933,14325933,2,V,QG3239
14472937,14473346,2,V,QG3239
1338222,1417281,2,V,QG3240
12734891,12896560,2,V,QG3240
13821636,13972049,2,V,QG3240
14104291,14116073,2,V,QG3240
12734891,12776970,2,V,QG3241
13428312,13428380,2,V,QG3241
14357101,14358096,2,V,QG3241
1936824,1936824,2,V,QG3242
3319804,3319876,2,V,QG3242
8844277,8865161,2,V,QG3242
8850308,9493783,2,V,QG3242
11843876,11987565,2,V,QG3242
13603650,13603677,2,V,QG3242
1102717,1108487,2,V,QG3243
13821636,14344390,2,V,QG3243
1777505,1780848,2,V,QG3244
12292034,12384373,2,V,QG3244
14284383,14284961,2,V,QG3244
10286566,10436599,2,V,QG3245
702808,704688,2,V,QG3246
1852018,1852102,2,V,QG3246
3807340,3807389,2,V,QG3246
13821636,14344390,2,V,QG3246
957928,1708301,2,V,QG3249
2195384,2216850,2,V,QG3249
954170,957453,2,V,QG3250
1444596,1490184,2,V,QG3250
11793374,11794619,2,V,QG3250
1708028,4617207,2,V,QG3251
12697971,12698145,2,V,QG3251
13590643,13635544,2,V,QG3251
13799446,13972049,2,V,QG3251
14651882,14671369,2,V,QG3251
1266663,1266663,2,V,QG3252
9198016,9198025,2,V,QG3252
13821636,14344390,2,V,QG3252
3408681,3408733,2,V,QG3254
13823956,13823978,2,V,QG3254
14019670,14025885,2,V,QG3254
14117312,14117390,2,V,QG3254
14156353,14156953,2,V,QG3254
14199766,14777939,2,V,QG3254
11954868,12175528,2,V,QG3255
14211335,14211336,2,V,QG3255
9853828,9853874,2,V,QG3256
9943418,9943537,2,V,QG3256
1160676,1160676,2,V,QG3257
1708028,4301442,2,V,QG3257
12878606,12878668,2,V,QG3257
13821636,13972049,2,V,QG3257
11041615,11041758,2,V,QG3261
12390877,12390877,2,V,QG3261
1160676,1160676,2,V,QG3262
1708028,4301442,2,V,QG3262
9858878,9858885,2,V,QG3262
12907917,12907917,2,V,QG3262
13551542,13552290,2,V,QG3262
13799446,13972049,2,V,QG3262
1444596,1490184,2,V,QG3263
1541787,1683914,2,V,QG3263
9419302,9419392,2,V,QG3263
12905261,12905490,2,V,QG3263
10165155,10177427,2,V,QG3264
13769326,13783821,2,V,QG3265
1708028,4301442,2,V,QG3266
14196914,14197072,2,V,QG3266
1513045,1513887,2,V,QG3268
11571693,11571755,2,V,QG3268
12041524,12175528,2,V,QG3268
13824681,13839364,2,V,QG3268
14225945,14225945,2,V,QG3268
4406644,4657294,2,V,QG3269
5203308,5203308,2,V,QG3269
5227656,5245182,2,V,QG3269
1961967,1963716,2,V,QG3270
2449201,2458209,2,V,QG3270
12262811,12504411,2,V,QG3270
13418312,13446835,2,V,QG3270
13459825,13472013,2,V,QG3270
2645207,2645207,2,V,QG3271
13313207,13384833,2,V,QG3271
13754390,13754394,2,V,QG3271
13981878,13981894,2,V,QG3271
14513341,14522950,2,V,QG3271
1839512,1839512,2,V,QG3272
12995199,13009144,2,V,QG3272
13145309,13433546,2,V,QG3272
13818236,13818236,2,V,QG3272
7705517,7751654,2,V,QG3273
12319305,12504411,2,V,QG3273
12734891,12858667,2,V,QG3273
12988973,12988979,2,V,QG3273
2115946,2116175,2,V,QG3274
11710843,11711620,2,V,QG3274
1930455,1961967,2,V,QG3275
12734891,12896560,2,V,QG3275
2172785,2173132,2,V,QG3276
2364853,2364853,2,V,QG3276
13145309,13433546,2,V,QG3276
8976308,8976412,2,V,QG3277
11174074,11239084,2,V,QG3277
13433643,13442457,2,V,QG3277
14479264,14479264,2,V,QG3277
14576914,14651882,2,V,QG3277
14671369,14695595,2,V,QG3277
1103058,1103058,2,V,QG3278
12319305,12935756,2,V,QG3278
13901592,13901592,2,V,QG3278
14166720,14173616,2,V,QG3278
1913376,1930417,2,V,QG3280
2138138,2138165,2,V,QG3280
5334874,5335833,2,V,QG3280
13442508,13550850,2,V,QG3280
14268585,14281984,2,V,QG3280
14767893,14768369,2,V,QG3280
904962,905681,2,V,QG3281
925877,925922,2,V,QG3281
3911054,3914002,2,V,QG3281
13781212,13781368,2,V,QG3281
14009084,14009084,2,V,QG3281
14131841,14131859,2,V,QG3281
1159579,1194030,2,V,QG3282
2441043,2441043,2,V,QG3282
2559537,2581867,2,V,QG3282
4116847,4116997,2,V,QG3282
7997213,8014208,2,V,QG3282
10406005,10406005,2,V,QG3282
14268585,14281984,2,V,QG3282
11894157,11894157,2,V,QG3283
13971376,13971376,2,V,QG3283
764454,770014,2,V,QG3284
6136265,6136500,2,V,QG3284
12593630,12595979,2,V,QG3284
13723862,13727593,2,V,QG3284
1995059,1995059,2,V,QG3285
11896609,11927618,2,V,QG3285
14216357,14220436,2,V,QG3288
14270737,14270792,1,V,QG3288
14347922,14348432,1,V,QG3288
1124532,1124532,2,V,QG3289
12360321,12360321,2,V,QG3289
4406644,4680901,2,V,QG3290
8139419,8139419,2,V,QG3290
12360321,12362777,2,V,QG3290
14303277,14548585,2,V,QG3290
1271148,1271148,2,V,QG3294
9310861,9310896,2,V,QG3294
14303277,14548585,1,V,QG3294
1128045,1128045,2,V,QG3295
9692695,9692695,2,V,QG3295
12262811,12504411,2,V,QG3295
1373535,1373535,2,V,QG3296
8565706,8565706,2,V,QG3296
13206014,13233306,2,V,QG3296
13390095,13390179,2,V,QG3296
13602810,13603153,2,V,QG3296
14268585,14281984,2,V,QG3296
14586002,14586206,2,V,QG3296
13911676,13911738,2,V,QG3298
13594743,13594743,2,V,QG3300
716988,716988,2,V,QG3301
1734332,1742205,2,V,QG3301
2691314,2691341,2,V,QG3301
10858858,10877664,2,V,QG3301
12933392,12933393,2,V,QG3301
13851507,13878374,2,V,QG3301
1638041,1638041,1,V,QG3302
1658803,1658803,1,V,QG3302
12300589,12306767,2,V,QG3302
4366940,4657294,2,V,QG3304
13725352,13725490,2,V,QG3304
13738052,13738052,2,V,QG3304
599971,599971,2,V,QG3305
12734891,12858667,2,V,QG3305
14044921,14044921,2,V,QG3305
14303277,14548585,2,V,QG3305
13079939,13079967,2,V,QG3306
13442508,13550850,2,V,QG3306
13713094,13714831,2,V,QG3306
14142528,14143532,2,V,QG3306
9419842,9419956,2,V,QG3307
11465835,11468657,2,V,QG3307
12608593,12608593,2,V,QG3307
1648576,1648576,2,V,QG3308
12026215,12026215,1,V,QG3308
13035343,13045348,1,V,QG3308
13296340,13296966,2,V,QG3308
13244909,13251402,2,V,QG3309
4657230,4657294,2,V,QG3310
4685485,4685508,2,V,QG3310
5095038,5245182,2,V,QG3310
5245182,5291688,2,V,QG3310
12532926,12532981,2,V,QG3312
13204965,13385631,2,V,QG3312
14039118,14093075,2,V,QG3312
14133593,14133622,2,V,QG3312
12319305,12935756,2,V,QG3314
13265349,13265370,2,V,QG3314
13705845,13714102,2,V,QG3314
14098812,14119665,2,V,QG3314
14919348,14923064,2,V,QG3314
13600783,13600783,2,V,QG3316
12262349,12291858,2,V,QG3317
12734891,12858667,2,V,QG3317
12904921,12905003,2,V,QG3317
13971756,13972049,2,V,QG3317
2158233,2170426,2,V,QG3319
3895041,4065152,2,V,QG3319
13769326,13772541,2,V,QG3319
14021700,14022025,2,V,QG3319
14193613,14193613,2,V,QG3319
13250571,13251402,2,V,QG3320
1541787,1683914,2,V,QG3321
1708028,4617207,2,V,QG3321
13505898,13635544,2,V,QG3321
703252,715245,2,V,QG3322
